CD_SETOR,CD_FCU,NM_FCU,CD_MUN,NM_MUN,CD_UF,NM_UF,total_fcu_mun,total_setores_mun,total_fcu_uf,total_setores_uf,total_municipios_uf
355480505000066,35548050001,Área Verde Vale das Flores,3554805,Tremembé,35,São Paulo,6,7,3123,7995,92
250750705001542,25075070035,Nova Vida,2507507,João Pessoa,25,Paraíba,157,330,282,572,12
260520205000111,26052020013,Loteamento São José - Alto do Sacrifício,2605202,Escada,26,Pernambuco,11,16,849,2381,33
320130810000172,32013080013,Padre Gabriel,3201308,Cariacica,32,Espírito Santo,79,187,516,1194,49
312980605000128,31298060003,Vila Primavera,3129806,Ibirité,31,Minas Gerais,24,72,653,1691,59
291360605000317,29136060020,Salobrinho,2913606,Ilhéus,29,Bahia,22,122,572,2484,28
330010005000194,33001000002,Sapinhatuba 1,3300100,Angra dos Reis,33,Rio de Janeiro,55,157,1724,4895,53
355030828000179,35503080172,Dona Lola,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
431440705180038,43144070045,Bom Jesus,4314407,Pelotas,43,Rio Grande do Sul,36,72,481,901,53
150680705000604,15068070003,Elcione Barbalho,1506807,Santarém,15,Pará,39,122,723,2460,43
150140275000150,15014020002,Bacia do Una-Sacramenta,1501402,Belém,15,Pará,214,1156,723,2460,43
330455705200565,33045571068,Beco Enedina,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
211130005001759,21113000102,Vila Lobão,2111300,São Luís,21,Maranhão,100,548,198,872,14
261160605210610,26116060643,Ayrton Senna II,2611606,Recife,26,Pernambuco,295,779,849,2381,33
354870810000049,35487080102,Rua Cintra,3548708,São Bernardo do Campo,35,São Paulo,94,305,3123,7995,92
330455705150225,33045570817,Avenida Brasil,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
355030819000170,35503080786,Sossego,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
130260305070203,13026030240,Compensa II A,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
130260305140458,13026030051,Gilberto Mestrinho,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
355030846000508,35503080747,Jardim Ibirapuera,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
260960005000353,26096000069,Tabajara,2609600,Olinda,26,Pernambuco,66,218,849,2381,33
355030868000707,35503080012,Heliópolis,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
211130005001518,21113000041,Coroado,2111300,São Luís,21,Maranhão,100,548,198,872,14
310620060660251,31062000017,Vila Primeiro de Maio,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
310670505060016,31067050002,Santo Antônio/Jardim Terezópolis,3106705,Betim,31,Minas Gerais,33,115,653,1691,59
280360905000063,28036090007,Pastora,2803609,Laranjeiras,28,Sergipe,8,11,185,410,12
150550205000193,15055020003,Sidlandia I,1505502,Paragominas,15,Pará,14,22,723,2460,43
150080005000839,15008000039,Parque Icuí I,1500800,Ananindeua,15,Pará,124,448,723,2460,43
330455705220274,33045570559,Estrada da Saudade,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330455705290646,33045570014,Rio das Pedras,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
351300905000078,35130090001,Jardim Cotia,3513009,Cotia,35,São Paulo,19,32,3123,7995,92
431490205003003,43149020135,Vila Divinéia / Vila Pinto / Vila Mato Sampaio,4314902,Porto Alegre,43,Rio Grande do Sul,125,323,481,901,53
320240505000063,32024050008,Bela Vista,3202405,Guarapari,32,Espírito Santo,23,51,516,1194,49
351350405000063,35135040014,Pinhal do Miranda,3513504,Cubatão,35,São Paulo,12,80,3123,7995,92
354870805000363,35487080069,Pai Herói,3548708,São Bernardo do Campo,35,São Paulo,94,305,3123,7995,92
330455705360058,33045570109,Parque União,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
150140245000545,15014020143,Residencial Mururé,1501402,Belém,15,Pará,214,1156,723,2460,43
160060005000192,16006000026,Piçarreira,1600600,Santana,16,Amapá,25,62,121,314,6
240810205060299,24081020119,AEIS Gramorezinho,2408102,Natal,24,Rio Grande do Norte,73,218,101,259,5
150140260000286,15014020189,Morada Nova,1501402,Belém,15,Pará,214,1156,723,2460,43
330330205000274,33033020045,Morro do Viradouro,3303302,Niterói,33,Rio de Janeiro,83,209,1724,4895,53
292740805220789,29274080358,Arraial de Baixo,2927408,Salvador,29,Bahia,262,1822,572,2484,28
521250105000212,52125010009,Parque JK e Parque Alvorada,5212501,Luziânia,52,Goiás,8,15,152,242,24
330455705170547,33045570342,Morro São João,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
240810205080015,24081020116,AEIS Rocas,2408102,Natal,24,Rio Grande do Norte,73,218,101,259,5
130260305070065,13026030094,Rip Rap Igarapé do Bombeamento,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
150080005000292,15008000059,Cajuí,1500800,Ananindeua,15,Pará,124,448,723,2460,43
250370405000175,25037040003,São José,2503704,Cajazeiras,25,Paraíba,8,17,282,572,12
330455705120223,33045570263,Tuiuti,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
292740805220431,29274080295,Beiru / Tancredo Neves,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330580205000482,33058020025,Morro do Fêo,3305802,Teresópolis,33,Rio de Janeiro,49,141,1724,4895,53
251370305000067,25137030011,Comunidade Jardim Carolina,2513703,Santa Rita,25,Paraíba,11,35,282,572,12
355030838000125,35503080334,Souza Dantas,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
230370905000312,23037090058,Conjunto Metropolitano (Picuí) D,2303709,Caucaia,23,Ceará,52,105,702,1697,30
230440005210092,23044000310,Palmeiras II,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
280030805001230,28003080054,Boca do Jacaré,2800308,Aracaju,28,Sergipe,95,226,185,410,12
312770105000082,31277010002,Carapina,3127701,Governador Valadares,31,Minas Gerais,10,34,653,1691,59
330455705290642,33045570014,Rio das Pedras,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
150140265000097,15014020156,Dorothy Stang I,1501402,Belém,15,Pará,214,1156,723,2460,43
260960005000389,26096000054,Alto da Bondade,2609600,Olinda,26,Pernambuco,66,218,849,2381,33
320530905060042,32053090040,Ilha do Príncipe,3205309,Vitória,32,Espírito Santo,43,135,516,1194,49
355030830001272,35503081244,Jardim Toca/ Jardim Progresso,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
230440005140179,23044000038,Lutar e Vencer,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
330490410000032,33049040074,Favela da Cafuca B,3304904,São Gonçalo,33,Rio de Janeiro,63,114,1724,4895,53
355030855000591,35503081914,José Pedro de Borba,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
130260305100091,13026030212,Puraquequara,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
260190405000149,26019040003,Loteamento Santana,2601904,Bezerros,26,Pernambuco,4,9,849,2381,33
260960005000467,26096000073,Alto da Bela Vista / Urubu,2609600,Olinda,26,Pernambuco,66,218,849,2381,33
292740805070099,29274080238,Baixão do Luis Anselmo,2927408,Salvador,29,Bahia,262,1822,572,2484,28
130260305100327,13026030324,Comunidade do Distrito Industrial,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
355030830001296,35503080782,Cantinho do Céu / Parque Eucalipto,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355030884000052,35503080550,Jardim Nova Robru / Favela Pedro Rodrigues,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
330455705220414,33045570121,Jacaré,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
150680705000461,15068070042,Marcílio - Santarenzinho,1506807,Santarém,15,Pará,39,122,723,2460,43
320150605000325,32015060019,Bela Vista,3201506,Colatina,32,Espírito Santo,27,65,516,1194,49
310620060690433,31062000306,Conjunto Minascaixa,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
354870805001557,35487080110,Jardim Paraíso,3548708,São Bernardo do Campo,35,São Paulo,94,305,3123,7995,92
431440705140020,43144070023,Ocupação Família Ruas,4314407,Pelotas,43,Rio Grande do Sul,36,72,481,901,53
354340205000788,35434020018,Anhembi / Nuporanga,3543402,Ribeirão Preto,35,São Paulo,47,76,3123,7995,92
150140255000029,15014020007,Baixadas da Estrada Nova Jurunas,1501402,Belém,15,Pará,214,1156,723,2460,43
330070405000529,33007040007,Copacabana,3300704,Cabo Frio,33,Rio de Janeiro,42,138,1724,4895,53
150140275000329,15014020003,Bacia do Una-Pedreira,1501402,Belém,15,Pará,214,1156,723,2460,43
130260305110047,13026030116,Aleixo,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
355030875000359,35503081075,Ocupação Promorar / São Francisco Global,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
410310705000027,41031070002,Boqueirão,4103107,Bocaiúva do Sul,41,Paraná,8,10,636,937,41
330330205000753,33033020029,Santo Cristo,3303302,Niterói,33,Rio de Janeiro,83,209,1724,4895,53
230440005200059,23044000822,Novo Renascer/Paupina,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
310620005620591,31062000063,Nossa Senhora da Conceição,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
330455705250190,33045570137,Morro do Dendê,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330455705220182,33045570552,Vila Olímpia,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
292740805210083,29274080049,Alto da Boa Esperança,2927408,Salvador,29,Bahia,262,1822,572,2484,28
260790105000804,26079010096,Barra de Jangada,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
130260305090069,13026030291,São Francisco,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
130260305120647,13026030085,Comunidade Santa Marta,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
330455705290631,33045570526,Cambalacho,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
355030858000119,35503080815,Sítio Eldorado IV,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
410310705000026,41031070001,Barra do Capivari,4103107,Bocaiúva do Sul,41,Paraná,8,10,636,937,41
150020605000005,15002060003,São Judas I,1500206,Acará,15,Pará,8,16,723,2460,43
330455705100465,33045570100,Babilônia,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330455705291035,33045570858,Palmares,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330350005200032,33035000192,Bairro Miguel Couto PAL 166/50 B,3303500,Nova Iguaçu,33,Rio de Janeiro,58,75,1724,4895,53
330580205000274,33058020056,Jardim Serrano B,3305802,Teresópolis,33,Rio de Janeiro,49,141,1724,4895,53
351870110000264,35187010015,Sítio Conceiçãozinha,3518701,Guarujá,35,São Paulo,55,201,3123,7995,92
530010805310025,53001080021,Sol Nascente (ARIS - Sol Nascente),5300108,Brasília,53,Distrito Federal,62,349,62,349,1
330070405000287,33007040008,Jacaré,3300704,Cabo Frio,33,Rio de Janeiro,42,138,1724,4895,53
330455705240415,33045570639,Saquaçu,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330455705390206,33045570246,Parque Furquim Mendes,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
160030305000403,16003030016,Ressaca Tacacá,1600303,Macapá,16,Amapá,83,216,121,314,6
